Gene	Essential	Non-essential	Unclear
trmH	FALSE	TRUE	FALSE
recG	FALSE	TRUE	FALSE
gltS	FALSE	TRUE	FALSE
xanP	FALSE	TRUE	FALSE
yicH	FALSE	TRUE	FALSE
yicI	FALSE	TRUE	FALSE
yicJ	FALSE	TRUE	FALSE
yicT	FALSE	TRUE	FALSE
setC	FALSE	TRUE	FALSE
yicL	FALSE	TRUE	FALSE
nlpA	FALSE	TRUE	FALSE
yicS	FALSE	TRUE	FALSE
nepI	FALSE	TRUE	FALSE
yicN	FALSE	TRUE	FALSE
yicO	FALSE	TRUE	FALSE
ade	FALSE	TRUE	FALSE
uhpT	FALSE	TRUE	FALSE
uhpC	FALSE	TRUE	FALSE
uhpB	FALSE	TRUE	FALSE
uhpA	FALSE	TRUE	FALSE
ilvN	FALSE	TRUE	FALSE
ilvB	FALSE	TRUE	FALSE
ivbL	FALSE	TRUE	FALSE
tisB	FALSE	TRUE	FALSE
emrD	FALSE	TRUE	FALSE
yidF	FALSE	TRUE	FALSE
yidG	FALSE	TRUE	FALSE
yidH	FALSE	TRUE	FALSE
yidI	FALSE	TRUE	FALSE
yidJ	FALSE	TRUE	FALSE
yidK	FALSE	TRUE	FALSE
yidL	FALSE	TRUE	FALSE
glvG	FALSE	TRUE	FALSE
glvC	FALSE	TRUE	FALSE
yidP	FALSE	TRUE	FALSE
yidE	FALSE	TRUE	FALSE
ibpB	FALSE	TRUE	FALSE
ibpA	FALSE	TRUE	FALSE
yidQ	FALSE	TRUE	FALSE
yidR	FALSE	TRUE	FALSE
cbrA	FALSE	TRUE	FALSE
dgoT	FALSE	TRUE	FALSE
dgoD	FALSE	TRUE	FALSE
dgoA	FALSE	TRUE	FALSE
dgoK	FALSE	TRUE	FALSE
dgoR	FALSE	TRUE	FALSE
yidX	FALSE	TRUE	FALSE
yidA	FALSE	TRUE	FALSE
yidB	FALSE	TRUE	FALSE
gyrB	TRUE	FALSE	FALSE
recF	FALSE	TRUE	FALSE
dnaN	TRUE	FALSE	FALSE
dnaA	TRUE	FALSE	FALSE
rpmH	TRUE	FALSE	FALSE
rnpA	FALSE	FALSE	TRUE
yidD	FALSE	TRUE	FALSE
yidC	TRUE	FALSE	FALSE
mnmE	FALSE	TRUE	FALSE
tnaC	FALSE	TRUE	FALSE
tnaA	FALSE	TRUE	FALSE
tnaB	FALSE	TRUE	FALSE
mdtL	FALSE	TRUE	FALSE
yidZ	FALSE	TRUE	FALSE
yieE	FALSE	TRUE	FALSE
chrR	FALSE	TRUE	FALSE
purP	FALSE	TRUE	FALSE
yieH	FALSE	TRUE	FALSE
cbrB	FALSE	TRUE	FALSE
cbrC	FALSE	TRUE	FALSE
yieK	FALSE	TRUE	FALSE
yieL	FALSE	TRUE	FALSE
bglH	FALSE	TRUE	FALSE
bglB	FALSE	TRUE	FALSE
bglF	FALSE	TRUE	FALSE
bglG	FALSE	TRUE	FALSE
phoU	FALSE	TRUE	FALSE
pstB	FALSE	TRUE	FALSE
pstA	FALSE	TRUE	FALSE
pstC	FALSE	TRUE	FALSE
pstS	FALSE	TRUE	FALSE
glmS	TRUE	FALSE	FALSE
glmU	TRUE	FALSE	FALSE
atpC	FALSE	TRUE	FALSE
atpD	FALSE	TRUE	FALSE
atpG	FALSE	TRUE	FALSE
atpA	FALSE	TRUE	FALSE
atpH	FALSE	TRUE	FALSE
atpF	FALSE	TRUE	FALSE
atpE	FALSE	TRUE	FALSE
atpB	FALSE	TRUE	FALSE
atpI	FALSE	TRUE	FALSE
rsmG	FALSE	TRUE	FALSE
mnmG	FALSE	TRUE	FALSE
mioC	FALSE	TRUE	FALSE
asnC	FALSE	TRUE	FALSE
asnA	FALSE	TRUE	FALSE
viaA	FALSE	TRUE	FALSE
ravA	FALSE	TRUE	FALSE
kup	FALSE	TRUE	FALSE
rbsD	FALSE	TRUE	FALSE
rbsA	FALSE	TRUE	FALSE
rbsC	FALSE	TRUE	FALSE
rbsB	FALSE	TRUE	FALSE
rbsK	FALSE	TRUE	FALSE
rbsR	FALSE	TRUE	FALSE
hsrA	FALSE	TRUE	FALSE
yieP	FALSE	TRUE	FALSE
hdfR	FALSE	TRUE	FALSE
yifE	FALSE	TRUE	FALSE
yifB	FALSE	TRUE	FALSE
ilvL	FALSE	TRUE	FALSE
ilvX	FALSE	TRUE	FALSE
ilvG	FALSE	TRUE	FALSE
ilvM	FALSE	TRUE	FALSE
ilvE	FALSE	TRUE	FALSE
ilvD	FALSE	TRUE	FALSE
ilvA	FALSE	TRUE	FALSE
ilvY	FALSE	TRUE	FALSE
ilvC	FALSE	TRUE	FALSE
ppiC	FALSE	TRUE	FALSE
yifN	FALSE	TRUE	FALSE
rep	FALSE	TRUE	FALSE
gpp	FALSE	TRUE	FALSE
rhlB	FALSE	TRUE	FALSE
trxA	FALSE	TRUE	FALSE
rho	TRUE	FALSE	FALSE
wecA	FALSE	TRUE	FALSE
wzzE	FALSE	TRUE	FALSE
wecB	FALSE	TRUE	FALSE
wecC	FALSE	TRUE	FALSE
rffG	FALSE	TRUE	FALSE
rffH	FALSE	TRUE	FALSE
wecD	FALSE	TRUE	FALSE
wecE	FALSE	TRUE	FALSE
wzxE	FALSE	TRUE	FALSE
wecF	FALSE	TRUE	FALSE
wzyE	TRUE	FALSE	FALSE
wecG	FALSE	TRUE	FALSE
yifK	FALSE	TRUE	FALSE
aslB	FALSE	TRUE	FALSE
aslA	FALSE	TRUE	FALSE
hemY	FALSE	TRUE	FALSE
hemX	FALSE	TRUE	FALSE
hemD	TRUE	FALSE	FALSE
hemC	TRUE	FALSE	FALSE
cyaA	FALSE	TRUE	FALSE
cyaY	FALSE	TRUE	FALSE
yifL	FALSE	TRUE	FALSE
dapF	FALSE	FALSE	TRUE
yigA	FALSE	TRUE	FALSE
xerC	FALSE	TRUE	FALSE
yigB	FALSE	TRUE	FALSE
uvrD	FALSE	TRUE	FALSE
yigE	FALSE	TRUE	FALSE
corA	FALSE	TRUE	FALSE
yigF	FALSE	TRUE	FALSE
yigG	FALSE	TRUE	FALSE
rarD	FALSE	TRUE	FALSE
yigI	FALSE	TRUE	FALSE
pldA	FALSE	TRUE	FALSE
recQ	FALSE	TRUE	FALSE
rhtC	FALSE	TRUE	FALSE
rhtB	FALSE	TRUE	FALSE
pldB	FALSE	TRUE	FALSE
yigL	FALSE	TRUE	FALSE
yigM	FALSE	TRUE	FALSE
metR	FALSE	TRUE	FALSE
metE	FALSE	TRUE	FALSE
ysgA	FALSE	TRUE	FALSE
udp	FALSE	TRUE	FALSE
rmuC	FALSE	TRUE	FALSE
ubiE	TRUE	FALSE	FALSE
ubiJ	FALSE	TRUE	FALSE
ubiB	TRUE	FALSE	FALSE
tatA	FALSE	TRUE	FALSE
tatB	FALSE	TRUE	FALSE
tatC	FALSE	TRUE	FALSE
tatD	FALSE	TRUE	FALSE
rfaH	FALSE	TRUE	FALSE
ubiD	TRUE	FALSE	FALSE
fre	FALSE	TRUE	FALSE
fadA	FALSE	TRUE	FALSE
fadB	FALSE	TRUE	FALSE
pepQ	FALSE	TRUE	FALSE
yigZ	FALSE	TRUE	FALSE
trkH	FALSE	TRUE	FALSE
hemG	TRUE	FALSE	FALSE
mobB	FALSE	TRUE	FALSE
mobA	FALSE	TRUE	FALSE
yihD	FALSE	TRUE	FALSE
srkA	FALSE	TRUE	FALSE
dsbA	FALSE	TRUE	FALSE
yihF	FALSE	TRUE	FALSE
yihG	FALSE	TRUE	FALSE
polA	FALSE	TRUE	FALSE
yihA	TRUE	FALSE	FALSE
yihI	FALSE	TRUE	FALSE
hemN	FALSE	TRUE	FALSE
yshB	FALSE	TRUE	FALSE
glnG	FALSE	TRUE	FALSE
glnL	FALSE	TRUE	FALSE
glnA	FALSE	TRUE	FALSE
typA	FALSE	TRUE	FALSE
yihL	FALSE	TRUE	FALSE
yihM	FALSE	TRUE	FALSE
yihN	FALSE	TRUE	FALSE
ompL	FALSE	TRUE	FALSE
yihO	FALSE	TRUE	FALSE
yihP	FALSE	TRUE	FALSE
yihQ	FALSE	TRUE	FALSE
yihR	FALSE	TRUE	FALSE
yihS	FALSE	TRUE	FALSE
yihT	FALSE	TRUE	FALSE
yihU	FALSE	TRUE	FALSE
yihV	FALSE	TRUE	FALSE
yihW	FALSE	TRUE	FALSE
yihX	FALSE	TRUE	FALSE
yihY	FALSE	TRUE	FALSE
dtd	FALSE	TRUE	FALSE
yiiD	FALSE	TRUE	FALSE
yiiE	FALSE	TRUE	FALSE
yiiF	FALSE	TRUE	FALSE
fdhE	FALSE	TRUE	FALSE
fdoI	FALSE	TRUE	FALSE
fdoH	FALSE	TRUE	FALSE
fdoG	FALSE	TRUE	FALSE
fdhD	FALSE	TRUE	FALSE
yiiG	FALSE	TRUE	FALSE
frvR	FALSE	TRUE	FALSE
frvX	FALSE	TRUE	FALSE
frvB	FALSE	TRUE	FALSE
frvA	FALSE	TRUE	FALSE
rhaM	FALSE	TRUE	FALSE
rhaD	FALSE	TRUE	FALSE
rhaS	FALSE	TRUE	FALSE
rhaR	FALSE	TRUE	FALSE
rhaT	FALSE	TRUE	FALSE
sodA	FALSE	TRUE	FALSE
kdgT	FALSE	TRUE	FALSE
yiiM	FALSE	TRUE	FALSE
cpxA	FALSE	TRUE	FALSE
cpxR	FALSE	TRUE	FALSE
cpxP	FALSE	TRUE	FALSE
fieF	FALSE	TRUE	FALSE
pfkA	FALSE	TRUE	FALSE
sbp	FALSE	TRUE	FALSE
cdh	FALSE	TRUE	FALSE
tpiA	FALSE	TRUE	FALSE
yiiQ	FALSE	TRUE	FALSE
yiiR	FALSE	TRUE	FALSE
yiiS	FALSE	TRUE	FALSE
uspD	FALSE	TRUE	FALSE
fpr	FALSE	TRUE	FALSE
glpX	FALSE	TRUE	FALSE
glpK	FALSE	TRUE	FALSE
glpF	FALSE	TRUE	FALSE
zapB	FALSE	TRUE	FALSE
rraA	FALSE	TRUE	FALSE
menA	FALSE	TRUE	FALSE
hslU	FALSE	TRUE	FALSE
hslV	FALSE	TRUE	FALSE
ftsN	FALSE	TRUE	FALSE
cytR	FALSE	TRUE	FALSE
priA	FALSE	FALSE	TRUE
rpmE	FALSE	FALSE	TRUE
yiiX	FALSE	TRUE	FALSE
metJ	FALSE	TRUE	FALSE
metB	FALSE	TRUE	FALSE
metL	FALSE	TRUE	FALSE
metF	FALSE	TRUE	FALSE
katG	FALSE	TRUE	FALSE
yijE	FALSE	TRUE	FALSE
yijF	FALSE	TRUE	FALSE
gldA	FALSE	TRUE	FALSE
fsaB	FALSE	TRUE	FALSE
frwA	FALSE	TRUE	FALSE
frwC	FALSE	TRUE	FALSE
frwB	FALSE	TRUE	FALSE
pflD	FALSE	TRUE	FALSE
pflC	FALSE	TRUE	FALSE
frwD	FALSE	TRUE	FALSE
yijO	FALSE	TRUE	FALSE
eptC	FALSE	TRUE	FALSE
ppc	FALSE	TRUE	FALSE
argE	FALSE	TRUE	FALSE
argC	FALSE	TRUE	FALSE
argB	FALSE	TRUE	FALSE
argH	FALSE	TRUE	FALSE
oxyR	FALSE	TRUE	FALSE
sthA	FALSE	TRUE	FALSE
fabR	FALSE	TRUE	FALSE
yijD	FALSE	TRUE	FALSE
trmA	FALSE	TRUE	FALSE
btuB	FALSE	TRUE	FALSE
murI	TRUE	FALSE	FALSE
murB	TRUE	FALSE	FALSE
birA	TRUE	FALSE	FALSE
coaA	TRUE	FALSE	FALSE
tufB	FALSE	TRUE	FALSE
secE	TRUE	FALSE	FALSE
nusG	TRUE	FALSE	FALSE
rplK	TRUE	FALSE	FALSE
rplA	TRUE	FALSE	FALSE
rplJ	TRUE	FALSE	FALSE
rplL	TRUE	FALSE	FALSE
rpoB	TRUE	FALSE	FALSE
rpoC	TRUE	FALSE	FALSE
yjaZ	FALSE	TRUE	FALSE
thiH	FALSE	TRUE	FALSE
thiG	FALSE	TRUE	FALSE
thiS	FALSE	TRUE	FALSE
thiF	FALSE	TRUE	FALSE
thiE	FALSE	TRUE	FALSE
thiC	FALSE	TRUE	FALSE
rsd	FALSE	TRUE	FALSE
nudC	FALSE	TRUE	FALSE
hemE	TRUE	FALSE	FALSE
nfi	FALSE	TRUE	FALSE
yjaG	FALSE	TRUE	FALSE
hupA	FALSE	TRUE	FALSE
yjaH	FALSE	TRUE	FALSE
zraP	FALSE	TRUE	FALSE
zraS	FALSE	TRUE	FALSE
zraR	FALSE	TRUE	FALSE
purD	FALSE	TRUE	FALSE
purH	FALSE	TRUE	FALSE
yjaA	FALSE	TRUE	FALSE
yjaB	FALSE	TRUE	FALSE
metA	FALSE	TRUE	FALSE
aceB	FALSE	TRUE	FALSE
aceA	FALSE	TRUE	FALSE
aceK	FALSE	TRUE	FALSE
arpA	FALSE	TRUE	FALSE
iclR	FALSE	TRUE	FALSE
metH	FALSE	TRUE	FALSE
yjbB	FALSE	TRUE	FALSE
pepE	FALSE	TRUE	FALSE
rluF	FALSE	TRUE	FALSE
yjbD	FALSE	TRUE	FALSE
lysC	FALSE	TRUE	FALSE
pgi	FALSE	TRUE	FALSE
yjbE	FALSE	TRUE	FALSE
yjbF	FALSE	TRUE	FALSE
yjbG	FALSE	TRUE	FALSE
yjbH	FALSE	TRUE	FALSE
yjbT	FALSE	TRUE	FALSE
psiE	FALSE	TRUE	FALSE
xylE	FALSE	TRUE	FALSE
malG	FALSE	TRUE	FALSE
malF	FALSE	TRUE	FALSE
malE	FALSE	TRUE	FALSE
malK	FALSE	TRUE	FALSE
lamB	FALSE	TRUE	FALSE
malM	FALSE	TRUE	FALSE
yjbI	FALSE	TRUE	FALSE
ubiC	FALSE	TRUE	FALSE
ubiA	TRUE	FALSE	FALSE
plsB	TRUE	FALSE	FALSE
dgkA	FALSE	TRUE	FALSE
lexA	TRUE	FALSE	FALSE
dinF	FALSE	TRUE	FALSE
yjbJ	FALSE	TRUE	FALSE
zur	FALSE	TRUE	FALSE
yjbL	FALSE	FALSE	TRUE
yjbM	FALSE	TRUE	FALSE
dusA	FALSE	TRUE	FALSE
pspG	FALSE	TRUE	FALSE
qorA	FALSE	TRUE	FALSE
dnaB	TRUE	FALSE	FALSE
alr	FALSE	TRUE	FALSE
tyrB	FALSE	TRUE	FALSE
yjbS	TRUE	FALSE	FALSE
aphA	FALSE	TRUE	FALSE
yjbQ	FALSE	TRUE	FALSE
yjbR	FALSE	TRUE	FALSE
uvrA	FALSE	TRUE	FALSE
ssb	TRUE	FALSE	FALSE
yjcB	FALSE	TRUE	FALSE
yjcC	FALSE	TRUE	FALSE
soxS	FALSE	TRUE	FALSE
soxR	FALSE	TRUE	FALSE
yjcD	FALSE	TRUE	FALSE
yjcE	FALSE	TRUE	FALSE
yjcF	FALSE	TRUE	FALSE
actP	FALSE	TRUE	FALSE
yjcH	FALSE	TRUE	FALSE
acs	FALSE	TRUE	FALSE
nrfA	FALSE	TRUE	FALSE
nrfB	FALSE	TRUE	FALSE
nrfC	FALSE	TRUE	FALSE
nrfD	FALSE	TRUE	FALSE
nrfE	FALSE	TRUE	FALSE
nrfF	FALSE	TRUE	FALSE
nrfG	FALSE	TRUE	FALSE
gltP	FALSE	TRUE	FALSE
yjcO	FALSE	TRUE	FALSE
fdhF	FALSE	TRUE	FALSE
mdtP	FALSE	TRUE	FALSE
mdtO	FALSE	TRUE	FALSE
mdtN	FALSE	TRUE	FALSE
ytcA	FALSE	TRUE	FALSE
yjcS	FALSE	TRUE	FALSE
alsK	FALSE	TRUE	FALSE
alsE	FALSE	TRUE	FALSE
alsC	FALSE	TRUE	FALSE
alsA	FALSE	TRUE	FALSE
alsB	FALSE	TRUE	FALSE
alsR	FALSE	TRUE	FALSE
rpiB	FALSE	TRUE	FALSE
yjdP	FALSE	TRUE	FALSE
phnP	FALSE	TRUE	FALSE
phnO	FALSE	TRUE	FALSE
phnN	FALSE	TRUE	FALSE
phnM	FALSE	TRUE	FALSE
phnL	FALSE	TRUE	FALSE
phnK	FALSE	TRUE	FALSE
phnJ	FALSE	TRUE	FALSE
phnI	FALSE	TRUE	FALSE
phnH	FALSE	TRUE	FALSE
phnG	FALSE	TRUE	FALSE
phnF	FALSE	TRUE	FALSE
phnE	FALSE	TRUE	FALSE
phnD	FALSE	TRUE	FALSE
phnC	FALSE	TRUE	FALSE
yjdN	FALSE	TRUE	FALSE
yjdM	FALSE	TRUE	FALSE
crfC	FALSE	TRUE	FALSE
yjcZ	FALSE	TRUE	FALSE
proP	FALSE	TRUE	FALSE
pmrR	FALSE	TRUE	FALSE
basS	FALSE	TRUE	FALSE
basR	FALSE	TRUE	FALSE
eptA	FALSE	TRUE	FALSE
adiC	FALSE	TRUE	FALSE
adiY	FALSE	TRUE	FALSE
adiA	FALSE	TRUE	FALSE
melR	FALSE	TRUE	FALSE
melA	FALSE	TRUE	FALSE
melB	FALSE	TRUE	FALSE
yjdF	FALSE	TRUE	FALSE
fumB	FALSE	TRUE	FALSE
dcuB	FALSE	TRUE	FALSE
dcuR	FALSE	TRUE	FALSE
dcuS	FALSE	TRUE	FALSE
yjdI	FALSE	TRUE	FALSE
yjdJ	FALSE	TRUE	FALSE
yjdK	FALSE	TRUE	FALSE
yjdO	FALSE	TRUE	FALSE
lysU	FALSE	TRUE	FALSE
dtpC	FALSE	TRUE	FALSE
cadA	FALSE	TRUE	FALSE
cadB	FALSE	TRUE	FALSE
cadC	FALSE	TRUE	FALSE
yjdQ	FALSE	TRUE	FALSE
yjdC	FALSE	TRUE	FALSE
dsbD	FALSE	TRUE	FALSE
cutA	FALSE	TRUE	FALSE
dcuA	FALSE	TRUE	FALSE
aspA	FALSE	TRUE	FALSE
fxsA	FALSE	TRUE	FALSE
yjeH	FALSE	TRUE	FALSE
groS	TRUE	FALSE	FALSE
groL	TRUE	FALSE	FALSE
yjeI	FALSE	TRUE	FALSE
yjeJ	FALSE	TRUE	FALSE
epmB	FALSE	TRUE	FALSE
efp	TRUE	FALSE	FALSE
ecnA	FALSE	TRUE	FALSE
ecnB	FALSE	TRUE	FALSE
sugE	FALSE	TRUE	FALSE
blc	FALSE	TRUE	FALSE
ampC	FALSE	TRUE	FALSE
frdD	FALSE	TRUE	FALSE
frdC	FALSE	TRUE	FALSE
frdB	FALSE	TRUE	FALSE
frdA	FALSE	TRUE	FALSE
epmA	FALSE	TRUE	FALSE
yjeM	FALSE	TRUE	FALSE
yjeN	FALSE	TRUE	FALSE
yjeO	FALSE	TRUE	FALSE
mscM	FALSE	TRUE	FALSE
psd	FALSE	FALSE	TRUE
rsgA	TRUE	FALSE	FALSE
orn	TRUE	FALSE	FALSE
yjeV	FALSE	TRUE	FALSE
queG	FALSE	TRUE	FALSE
nnr	FALSE	TRUE	FALSE
tsaE	TRUE	FALSE	FALSE
amiB	FALSE	TRUE	FALSE
mutL	FALSE	TRUE	FALSE
miaA	FALSE	TRUE	FALSE
hfq	FALSE	TRUE	FALSE
hflX	FALSE	TRUE	FALSE
hflK	FALSE	TRUE	FALSE
hflC	FALSE	TRUE	FALSE
yjeT	FALSE	TRUE	FALSE
purA	FALSE	TRUE	FALSE
nsrR	FALSE	TRUE	FALSE
rnr	FALSE	TRUE	FALSE
rlmB	FALSE	TRUE	FALSE
yjfI	FALSE	TRUE	FALSE
yjfJ	FALSE	TRUE	FALSE
yjfK	FALSE	TRUE	FALSE
yjfL	FALSE	TRUE	FALSE
yjfM	FALSE	TRUE	FALSE
yjfC	FALSE	TRUE	FALSE
aidB	FALSE	TRUE	FALSE
yjfN	FALSE	TRUE	FALSE
bsmA	FALSE	TRUE	FALSE
yjfP	FALSE	TRUE	FALSE
ulaR	FALSE	TRUE	FALSE
ulaG	FALSE	TRUE	FALSE
ulaA	FALSE	TRUE	FALSE
ulaB	FALSE	TRUE	FALSE
ulaC	FALSE	TRUE	FALSE
ulaD	FALSE	TRUE	FALSE
ulaE	FALSE	TRUE	FALSE
ulaF	FALSE	TRUE	FALSE
yjfY	FALSE	TRUE	FALSE
rpsF	TRUE	FALSE	FALSE
priB	TRUE	FALSE	FALSE
rpsR	TRUE	FALSE	FALSE
rplI	FALSE	TRUE	FALSE
yjfZ	FALSE	TRUE	FALSE
ytfA	FALSE	TRUE	FALSE
ytfB	FALSE	TRUE	FALSE
fklB	FALSE	TRUE	FALSE
cycA	FALSE	TRUE	FALSE
ytfE	FALSE	TRUE	FALSE
ytfF	FALSE	TRUE	FALSE
qorB	FALSE	TRUE	FALSE
ytfH	FALSE	TRUE	FALSE
cpdB	FALSE	TRUE	FALSE
cysQ	FALSE	TRUE	FALSE
ytfI	FALSE	TRUE	FALSE
ytfJ	FALSE	TRUE	FALSE
ytfK	FALSE	TRUE	FALSE
ytfL	FALSE	TRUE	FALSE
msrA	FALSE	TRUE	FALSE
tamA	FALSE	TRUE	FALSE
tamB	FALSE	TRUE	FALSE
ytfP	FALSE	TRUE	FALSE
chpS	FALSE	TRUE	FALSE
chpB	FALSE	TRUE	FALSE
ppa	TRUE	FALSE	FALSE
ytfQ	FALSE	TRUE	FALSE
ytfR	FALSE	TRUE	FALSE
ytfT	FALSE	TRUE	FALSE
yjfF	FALSE	TRUE	FALSE
fbp	FALSE	TRUE	FALSE
mpl	FALSE	TRUE	FALSE
yjgA	FALSE	TRUE	FALSE
pmbA	FALSE	TRUE	FALSE
cybC	FALSE	TRUE	FALSE
nrdG	FALSE	TRUE	FALSE
nrdD	FALSE	TRUE	FALSE
treC	FALSE	TRUE	FALSE
treB	FALSE	TRUE	FALSE
treR	FALSE	TRUE	FALSE
mgtL	FALSE	TRUE	FALSE
mgtA	FALSE	TRUE	FALSE
ridA	FALSE	TRUE	FALSE
pyrI	FALSE	TRUE	FALSE
pyrB	FALSE	TRUE	FALSE
pyrL	FALSE	TRUE	FALSE
yjgH	FALSE	TRUE	FALSE
bdcA	FALSE	TRUE	FALSE
bdcR	FALSE	TRUE	FALSE
tabA	FALSE	TRUE	FALSE
yjgL	FALSE	TRUE	FALSE
argI	FALSE	TRUE	FALSE
rraB	FALSE	TRUE	FALSE
yjgM	FALSE	TRUE	FALSE
yjgN	FALSE	TRUE	FALSE
valS	TRUE	FALSE	FALSE
holC	FALSE	FALSE	TRUE
pepA	FALSE	TRUE	FALSE
lptF	TRUE	FALSE	FALSE
lptG	TRUE	FALSE	FALSE
yjgR	FALSE	TRUE	FALSE
idnR	FALSE	TRUE	FALSE
idnT	FALSE	TRUE	FALSE
idnO	FALSE	TRUE	FALSE
idnD	FALSE	TRUE	FALSE
idnK	FALSE	TRUE	FALSE
ahr	FALSE	TRUE	FALSE
intB	FALSE	TRUE	FALSE
insC1	FALSE	TRUE	FALSE
insD1	FALSE	TRUE	FALSE
yjgX	FALSE	TRUE	FALSE
yjgZ	FALSE	TRUE	FALSE
insG	FALSE	TRUE	FALSE
yjhB	FALSE	TRUE	FALSE
yjhC	FALSE	TRUE	FALSE
ythA	FALSE	TRUE	FALSE
yjhD	FALSE	TRUE	FALSE
yjhE	FALSE	TRUE	FALSE
insO	FALSE	TRUE	FALSE
insI1	FALSE	TRUE	FALSE
insM	FALSE	TRUE	FALSE
yjhV	FALSE	TRUE	FALSE
fecE	FALSE	TRUE	FALSE
fecD	FALSE	TRUE	FALSE
fecC	FALSE	TRUE	FALSE
fecB	FALSE	TRUE	FALSE
fecA	FALSE	TRUE	FALSE
fecR	FALSE	TRUE	FALSE
fecI	FALSE	TRUE	FALSE
insA	FALSE	TRUE	FALSE
insB1	FALSE	TRUE	FALSE
yjhU	FALSE	TRUE	FALSE
yjhF	FALSE	TRUE	FALSE
yjhG	FALSE	TRUE	FALSE
yjhH	FALSE	TRUE	FALSE
yjhI	FALSE	TRUE	FALSE
sgcR	FALSE	TRUE	FALSE
sgcE	FALSE	TRUE	FALSE
sgcA	FALSE	TRUE	FALSE
sgcQ	FALSE	TRUE	FALSE
sgcC	FALSE	TRUE	FALSE
sgcB	FALSE	TRUE	FALSE
sgcX	FALSE	TRUE	FALSE
yjhY	FALSE	TRUE	FALSE
yjhP	FALSE	TRUE	FALSE
yjhQ	FALSE	TRUE	FALSE
yjhX	FALSE	TRUE	FALSE
yjhZ	FALSE	TRUE	FALSE
yjhR	FALSE	TRUE	FALSE
nanS	FALSE	TRUE	FALSE
nanM	FALSE	TRUE	FALSE
nanC	FALSE	TRUE	FALSE
fimB	FALSE	TRUE	FALSE
fimE	FALSE	TRUE	FALSE
fimA	FALSE	TRUE	FALSE
fimI	FALSE	TRUE	FALSE
fimC	FALSE	TRUE	FALSE
fimD	FALSE	TRUE	FALSE
fimF	FALSE	TRUE	FALSE
fimG	FALSE	TRUE	FALSE
fimH	FALSE	TRUE	FALSE
gntP	FALSE	TRUE	FALSE
uxuA	FALSE	TRUE	FALSE
uxuB	FALSE	TRUE	FALSE
uxuR	FALSE	TRUE	FALSE
yjiC	FALSE	TRUE	FALSE
iraD	FALSE	TRUE	FALSE
hypT	FALSE	TRUE	FALSE
iadA	FALSE	TRUE	FALSE
yjiG	FALSE	TRUE	FALSE
yjiH	FALSE	TRUE	FALSE
kptA	FALSE	TRUE	FALSE
yjiJ	FALSE	TRUE	FALSE
yjiK	FALSE	TRUE	FALSE
yjiL	FALSE	TRUE	FALSE
yjiM	FALSE	TRUE	FALSE
yjiN	FALSE	TRUE	FALSE
mdtM	FALSE	TRUE	FALSE
yjiP	FALSE	TRUE	FALSE
yjiR	FALSE	TRUE	FALSE
yjiS	FALSE	TRUE	FALSE
yjiT	FALSE	TRUE	FALSE
yjiV	FALSE	TRUE	FALSE
mcrC	FALSE	TRUE	FALSE
mcrB	FALSE	TRUE	FALSE
symE	FALSE	TRUE	FALSE
hsdS	FALSE	TRUE	FALSE
hsdM	FALSE	TRUE	FALSE
hsdR	FALSE	TRUE	FALSE
mrr	FALSE	TRUE	FALSE
yjiA	FALSE	TRUE	FALSE
yjiX	FALSE	TRUE	FALSE
yjiY	FALSE	TRUE	FALSE
tsr	FALSE	TRUE	FALSE
yjjL	FALSE	TRUE	FALSE
yjjM	FALSE	TRUE	FALSE
yjjN	FALSE	TRUE	FALSE
opgB	FALSE	TRUE	FALSE
yjjA	FALSE	TRUE	FALSE
dnaC	TRUE	FALSE	FALSE
dnaT	TRUE	FALSE	FALSE
yjjB	FALSE	TRUE	FALSE
yjjP	FALSE	TRUE	FALSE
yjjQ	FALSE	TRUE	FALSE
bglJ	FALSE	TRUE	FALSE
fhuF	FALSE	TRUE	FALSE
yjjZ	FALSE	TRUE	FALSE
rsmC	FALSE	TRUE	FALSE
holD	TRUE	FALSE	FALSE
rimI	FALSE	TRUE	FALSE
yjjG	FALSE	TRUE	FALSE
prfC	FALSE	TRUE	FALSE
osmY	FALSE	TRUE	FALSE
ytjA	FALSE	TRUE	FALSE
yjjU	FALSE	TRUE	FALSE
yjjV	FALSE	TRUE	FALSE
yjjW	FALSE	TRUE	FALSE
yjjI	FALSE	TRUE	FALSE
deoC	FALSE	TRUE	FALSE
deoA	FALSE	TRUE	FALSE
deoB	FALSE	TRUE	FALSE
deoD	FALSE	TRUE	FALSE
yjjJ	FALSE	TRUE	FALSE
lplA	FALSE	TRUE	FALSE
ytjB	FALSE	TRUE	FALSE
serB	FALSE	TRUE	FALSE
radA	FALSE	TRUE	FALSE
nadR	FALSE	TRUE	FALSE
yjjK	FALSE	TRUE	FALSE
slt	FALSE	TRUE	FALSE
trpR	FALSE	TRUE	FALSE
yjjX	FALSE	TRUE	FALSE
ytjC	FALSE	TRUE	FALSE
rob	FALSE	TRUE	FALSE
creA	FALSE	TRUE	FALSE
creB	FALSE	TRUE	FALSE
creC	FALSE	TRUE	FALSE
creD	FALSE	TRUE	FALSE
arcA	FALSE	FALSE	TRUE
yjjY	FALSE	TRUE	FALSE
yjtD	FALSE	TRUE	FALSE
